,r,Hx,CHx,Ne,Ve,Na,Va,PiEgoGalter,PiEgoGalters
359,15,14.070470000000002,6.960192,40229,7793,22386,4629,0.0,0.5386289980726159
360,1,7.358172,7.358172,22778,4042,25069,5161,0.4690590664019494,0.4690590664019494
361,2,7.767847,6.961944,22778,4042,39672,5904,0.4340438525209125,0.5023611902084522
362,3,7.0543949999999995,6.825202,22778,4042,5587,1866,0.49463881856501607,0.5137308373012627
363,4,9.860199,6.758157000000001,22778,4042,23518,4037,0.24387298235283186,0.5192828551871915
364,5,6.9362330000000005,6.675514999999999,22778,4042,4507,1245,0.5045037191003232,0.5261062570285702
365,6,6.864727,6.569814999999999,22778,4042,7846,2109,0.5104508316290959,0.5348012219767031
366,7,14.1599,6.5695820000000005,22778,4042,40377,18749,0.0,0.5348203490160831
367,8,7.387989,6.443594,22778,4042,27487,5621,0.4665310002655113,0.5451373336893253
368,9,9.910244,6.434054,22778,4042,23302,7439,0.23902786651309224,0.545916493869095
369,10,11.433211,6.3995239999999995,22778,4042,28720,4472,0.07893743826996019,0.5487342523024983
370,11,6.7778160000000005,6.3198620000000005,22778,4042,7405,1618,0.5176564144280226,0.5552205731090475
371,12,10.434941,6.31166,22778,4042,21203,3173,0.1870361141875702,0.5558872714639792
372,13,7.378867,6.206891000000001,22778,4042,28613,2909,0.46730475223599005,0.5643848856520984
373,14,14.285402,6.206891000000001,22778,4042,19968,4308,0.0,0.5643848856520984
374,15,7.323233999999999,6.097402,22778,4042,39315,5972,0.47201733630492604,0.5732288282500269
375,1,14.667697,14.667697,40057,6864,30139,5185,0.0,0.0
376,2,7.7286649999999995,7.883253999999999,40057,6864,17990,3767,0.47185956265852913,0.45953813811614
377,3,13.657865,7.880033,40057,6864,16011,3836,0.0,0.4597955840847891
378,4,10.834233,7.744994999999999,40057,6864,23278,3768,0.2077365866652433,0.47056129514033285
379,5,8.315321,7.467375,40057,6864,29736,7461,0.4247193508241676,0.49252827933058957
380,6,10.852962,7.324832000000001,40057,6864,32436,5490,0.2060033486468158,0.5037223413718666
381,7,9.240857,7.15307,40057,6864,29361,6858,0.3480765941449909,0.5171361954211005
382,8,13.919633,7.151274000000001,40057,6864,22423,3728,0.0,0.5172760277331238
383,9,7.771122999999999,6.939986,40057,6864,22899,4214,0.468482450946182,0.533665423832994
384,10,14.415095999999998,6.935938,40057,6864,43239,2622,0.0,0.5339782498413467
385,11,12.339960000000001,6.928648,40057,6864,27926,3414,0.0562677378540006,0.5345415043171788
386,12,11.051195,6.927308,40057,6864,3527,1203,0.187502254844066,0.5346450226007716
387,13,7.582196000000001,6.794239999999999,40057,6864,15379,3181,0.48346967572391214,0.5449010303889343
388,14,7.569146000000001,6.717258,40057,6864,14820,3375,0.48450111891527137,0.5508128786063854
389,15,7.0293779999999995,6.64518,40057,6864,6375,2217,0.5267460830153371,0.5563339906461159
390,1,13.441865,13.441865,22281,3811,26268,3850,0.0,0.0
391,2,11.788311,13.441865,22281,3811,3537,1327,0.021701924457383583,0.0
392,3,9.287617,9.209014,22281,3811,25625,4198,0.29254060800186976,0.29992313226423306
393,4,11.346882,8.933812,22281,3811,52729,6194,0.07990759286953127,0.32550148025988995
394,5,14.831504,8.931996,22281,3811,38794,3142,0.0,0.3256689310957463
395,6,12.827374,8.868314999999999,22281,3811,38580,7258,0.0,0.33153019698370173
396,7,12.76678,8.833629,22281,3811,38220,6723,0.0,0.33471409303613253
397,8,13.391991,8.821175,22281,3811,26982,5211,0.0,0.33585580017425537
398,9,8.166882000000001,7.477125999999999,22281,3811,21994,5525,0.39481308228534573,0.45500960020012904
399,10,7.018649000000001,7.106625999999999,22281,3811,6785,2135,0.4940344165489979,0.48660373890668907
400,11,7.333374000000001,6.911735,22281,3811,8520,1781,0.4673266028491084,0.5030285358455339
401,12,8.317214,6.818714999999999,22281,3811,19787,4810,0.3814369414672335,0.5108220647817278
402,13,7.820457000000001,6.600184,22281,3811,34806,3947,0.4252798399160122,0.5290169095414956
403,14,11.957550999999999,6.589795,22281,3811,15899,2964,0.0,0.529877944882069
404,15,8.133966000000001,6.5354779999999995,22281,3811,12534,3118,0.3977290579259326,0.5343739297203326
405,1,13.285501000000002,13.285501000000002,23109,5053,23379,3858,0.0,0.0
406,2,13.894288000000001,13.09571,23109,5053,33921,6033,0.0,0.0
407,3,14.461698,13.092134,23109,5053,25334,4323,0.0,0.0
408,4,13.686132999999998,12.937281,23109,5053,35029,6538,0.0,0.0
409,5,13.020031,12.554924,23109,5053,26577,3762,0.0,0.0
410,6,10.237217999999999,9.852763000000001,23109,5053,30738,5083,0.2313086245577357,0.26720266061007014
411,7,14.473107,9.843334,23109,5053,43276,4360,0.0,0.26807166417564654
412,8,7.9584660000000005,7.520964,23109,5053,31589,4595,0.43334736231371535,0.46973914595528543
413,9,13.920573999999998,7.512705,23109,5053,23700,4296,0.0,0.4704200328308853
414,10,12.082958,7.499978,23109,5053,31948,5156,0.0360565527744499,0.47146883665861455
415,11,12.348279,7.451614999999999,23109,5053,46354,7778,0.0,0.47544954906415726
416,12,12.361035000000001,7.425053,23109,5053,26481,4439,0.0,0.47763263807916245
417,13,13.826709,7.424867,23109,5053,19545,4230,0.0,0.47764791714418364
418,14,13.179185999999998,7.411554,23109,5053,40860,6484,0.0,0.4787412324926493
419,15,10.4092,7.411554,23109,5053,2267,1503,0.21493325039756078,0.4787412324926493
420,1,14.443933,14.443933,42945,6161,25031,3212,0.0,0.0
421,2,10.112536,11.896802000000001,42945,6161,4736,1290,0.2626924989466616,0.08950231035055199
422,3,7.797786,7.570594,42945,6161,45015,5570,0.4596356800461884,0.47794527632750833
423,4,15.102898999999999,7.569574,42945,6161,38512,6383,0.0,0.47802712780361395
424,5,15.214326999999999,7.568326,42945,6161,44892,5009,0.0,0.4781272712638613
425,6,7.696018,7.401713000000001,42945,6161,8244,2504,0.4678566138063596,0.49145533426605814
426,7,10.050538000000001,7.314574,42945,6161,22727,4130,0.26826761128778026,0.4983934714696249
427,8,14.855545000000001,7.313332000000001,42945,6161,35131,2633,0.0,0.498492201739852
428,9,8.582717,7.310664999999999,42945,6161,479,319,0.3951174120428335,0.4987041943851959
429,10,13.037815,7.306986,42945,6161,19051,3552,0.0,0.49899659435826177
430,11,14.0675,7.304447,42945,6161,45516,10024,0.0,0.4991983664177974
431,12,14.934592000000002,7.304447,42945,6161,31429,11255,0.0,0.4991983664177974
432,13,9.045748,7.287657,42945,6161,3016,1497,0.35605939626666483,0.500532183053488
433,14,14.003877,7.287657,42945,6161,18224,4901,0.0,0.500532183053488
434,15,12.042232,7.264766000000001,42945,6161,28851,4944,0.07350709494818257,0.5023493575581879
450,1,12.168698,12.168698,29634,5609,16297,2620,0.04362142090260847,0.04362142090260847
451,2,7.869016,7.992288,29634,5609,9555,2615,0.447783826115172,0.43761381490625434
452,3,14.563335999999998,7.9878990000000005,29634,5609,29741,6929,0.0,0.4379767692047066
453,4,10.08235,7.825496,29634,5609,15498,3472,0.25632371705415335,0.45136239850597226
454,5,14.555485999999998,7.825496,29634,5609,24120,4322,0.0,0.45136239850597226
455,6,7.9348279999999995,7.1622509999999995,29634,5609,29593,5377,0.4423605080786012,0.5051638943918652
456,7,7.778958,7.032533,29634,5609,7780,1823,0.4551823662745233,0.5155305589724251
457,8,11.690075,7.032533,29634,5609,3406,2201,0.09858327036673445,0.5155305589724251
458,9,13.995564000000002,7.025505,29634,5609,32482,4320,0.0,0.5160908026656787
459,10,7.435878,6.6795800000000005,29634,5609,25459,4204,0.4831318342396075,0.5434898666287906
460,11,8.001828999999999,6.6754039999999994,29634,5609,924,519,0.43682458856715195,0.5438185345853578
461,12,14.389555,6.675257000000001,29634,5609,24383,4342,0.0,0.5438301031744774
462,13,7.385236999999999,6.506922,29634,5609,18216,3826,0.4872264459864529,0.5570376921236606
463,14,4.577634,6.506438,29634,5609,26,23,0.7028963291053945,0.5570755520304065
464,15,12.749964,6.506438,29634,5609,7180,3691,0.0,0.5570755520304065
465,1,13.968712,13.968712,29457,5776,21347,3924,0.0,0.0
466,2,14.185079,13.579589000000002,29457,5776,32754,5656,0.0,0.0
467,3,13.273257000000001,13.569592000000002,29457,5776,11281,5562,0.0,0.0
468,4,9.408313,9.214364,29457,5776,30102,5463,0.31939331002322474,0.3363176437612821
469,5,10.173,9.027863,29457,5776,11026,1818,0.25091459619664513,0.35244167400034865
470,6,14.929672,9.027863,29457,5776,31429,11255,0.0,0.35244167400034865
471,7,14.800276,9.017322,29457,5776,41560,7919,0.0,0.3533487508595279
472,8,14.211520000000002,9.00163,29457,5776,28816,4002,0.0,0.35469825576708935
473,9,15.119114999999999,9.001441999999999,29457,5776,40856,10233,0.0,0.3547144176965884
474,10,13.481979,8.964549,29457,5776,17788,4027,0.0,0.3578832936028385
475,11,15.214487,8.964549,29457,5776,38721,6164,0.0,0.3578832936028385
476,12,12.344641000000001,8.964327,29457,5776,5783,4270,0.0259993962923556,0.3579023456049111
477,13,13.550621,8.945939,29457,5776,27986,4589,0.0,0.35947972271085904
478,14,9.384012,8.522473,29457,5776,26827,5087,0.32152288888244873,0.3954476314661203
479,15,12.076145,8.522473,29457,5776,4577,2011,0.059667770973149674,0.3954476314661203
480,1,12.506542999999999,12.506542999999999,32945,5429,42988,6196,0.0,0.0
481,2,13.415885999999999,12.196221000000001,32945,5429,24737,4376,0.0,0.03429588920971979
482,3,13.160726,11.918787,32945,5429,37114,7360,0.0,0.06825617339376368
483,4,11.929939,11.906130000000001,32945,5429,8227,2350,0.06696251941236861,0.06971910805435652
484,5,14.036223999999999,11.631095,32945,5429,39281,6995,0.0,0.10037720373843863
485,6,13.493260999999999,11.547627,32945,5429,30214,7145,0.0,0.10934058995400349
486,7,11.952759,11.247156,32945,5429,21070,4490,0.06430116561662241,0.1406555993705048
487,8,13.727179999999999,11.150257,32945,5429,31709,6763,0.0,0.15049034178756962
488,9,13.051986999999999,11.016784,32945,5429,32374,6566,0.0,0.1638604672906066
489,10,11.330092,10.713217,32945,5429,27970,5261,0.13214362670410879,0.19360856632651618
490,11,11.849053999999999,10.62585,32945,5429,20734,4993,0.07625043907369457,0.20202030842627708
491,12,7.3157309999999995,10.623535,32945,5429,187,135,0.49090234876452754,0.20224236339271848
492,13,11.043132,10.383803,32945,5429,18847,3573,0.16123643998300446,0.2250187072119477
493,14,13.074011,10.347744,32945,5429,30935,4943,0.0,0.22840896550690212
494,15,13.235052,10.347244,32945,5429,11398,2199,0.0,0.22845591306999163
495,1,7.473952000000001,7.473952000000001,33802,6339,29836,5656,0.4873706514027554,0.4873706514027554
496,2,10.399108,7.407592,33802,6339,30921,6785,0.2395065485703026,0.4926489837752709
497,3,9.115613,7.246148,33802,6339,30669,6390,0.35236991358734815,0.5054373465741978
498,4,9.525186,7.082462,33802,6339,32213,4915,0.317179184351293,0.5183276320719642
499,5,7.505972,6.756902,33802,6339,35998,6803,0.48481916505491274,0.543743775759695
500,6,9.187002,6.708462,33802,6339,33937,4697,0.3462851646147598,0.5475006133840559
501,7,6.865631,6.660025999999999,33802,6339,4195,1605,0.5352878572453941,0.5512507833473236
502,8,6.991567999999999,6.490775,33802,6339,15379,3181,0.5254530974870353,0.5643054869327512
503,9,7.017098,6.431058,33802,6339,9124,2618,0.5234540435316006,0.5688932995733138
504,10,9.009641,6.372536,33802,6339,36230,4714,0.3613657928732298,0.5733801049860769
505,11,8.132352000000001,6.302811,33802,6339,32489,6725,0.4342870815351046,0.5787139845158928
506,12,7.643016,6.2312080000000005,33802,6339,42873,7862,0.47386486995760424,0.5841781735701832
507,13,9.189147,6.227180000000001,33802,6339,6844,2418,0.34610202737072265,0.5844851584691982
508,14,7.872789999999999,6.185312000000001,33802,6339,31124,5404,0.45537239231457943,0.5876735088719123
509,15,7.785342999999999,6.132646,33802,6339,35963,5801,0.46242906736297,0.5916776231526178
510,1,11.868364,11.868364,21080,4674,31969,5309,0.04983117783275199,0.04983117783275199
511,2,15.137689000000002,11.849571000000001,21080,4674,44520,6918,0.0,0.05218841810326345
512,3,12.728464,11.633625,21080,4674,32509,5394,0.0,0.07808930232011506
513,4,14.058139,11.626056,21080,4674,20007,3312,0.0,0.07896560224158478
514,5,14.868970000000001,11.625164,21080,4674,30844,5311,0.0,0.07906875705301313
515,6,10.966061999999999,11.613239,21080,4674,3367,1107,0.15055636694803318,0.08044549387587085
516,7,11.497916,11.451911,21080,4674,12755,3058,0.09355447564518996,0.09869080540656243
517,8,14.296422,11.444666,21080,4674,26879,6052,0.0,0.09949530418942809
518,9,14.248557,11.439922,21080,4674,22193,4245,0.0,0.10002146065474223
519,10,13.646170999999999,11.438571000000001,21080,4674,13313,2200,0.0,0.10017120984244024
520,11,13.491922,11.232308,21080,4674,37412,5894,0.0,0.12261107582713134
521,12,14.533427,11.229839,21080,4674,26532,4384,0.0,0.12287506164483428
522,13,14.829548,11.22068,21080,4674,33736,8413,0.0,0.12385347473522088
523,14,11.944894,11.200942,21080,4674,10308,2975,0.039990292959973396,0.12595739954571822
524,15,10.867625,11.196486,21080,4674,2128,767,0.1606526211177443,0.12643151932960536
525,1,12.72386,12.72386,34238,5181,17560,7365,0.0,0.0
526,2,7.264196000000001,7.197957000000001,34238,5181,22651,4359,0.49230076294641606,0.49768174675037913
527,3,14.348276,7.194653,34238,5181,24336,3701,0.0,0.49794979516233595
528,4,7.554133,6.813408,34238,5181,28379,4152,0.46858558568992537,0.5286568539065384
529,5,11.323588,6.7453899999999996,34238,5181,27165,4856,0.1267155376202639,0.5340895909604657
530,6,10.205237,6.7321789999999995,34238,5181,30274,7286,0.2369281378479719,0.5351431988630415
531,7,8.927151,6.731721,34238,5181,699,558,0.35236578718343836,0.5351797162205094
532,8,12.142958,6.717478999999999,34238,5181,22000,4226,0.03270781595041631,0.5363149549359687
533,9,7.858175,6.612975,34238,5181,26126,4259,0.4434251696399995,0.544626864639807
534,10,10.351671000000001,6.608882,34238,5181,11033,2266,0.22310769025024227,0.5449517600495392
535,11,11.757006,6.604941,34238,5181,14187,3265,0.07963805326805247,0.5452645439016269
536,12,9.607982000000002,6.586581,34238,5181,7688,2742,0.2919217175659588,0.5467211199069509
537,13,12.716031,6.573208,34238,5181,36382,6823,0.0,0.5477814399844998
538,14,10.945508,6.562048,34238,5181,18807,3381,0.16534745229654035,0.5486658983123456
539,15,10.260076,6.552115000000001,34238,5181,23448,3845,0.23176957817296373,0.5494528101454335
540,1,7.803705,7.803705,14077,3559,4358,1517,0.42175738111715005,0.42175738111715005
541,2,8.758519,7.620577000000001,14077,3559,47944,3160,0.33558654306237956,0.43783676348479406
542,3,7.885432000000001,7.371956,14077,3559,10711,3425,0.41453780976342697,0.459457094460762
543,4,8.030275999999999,7.298783,14077,3559,8762,2071,0.40167470860662396,0.4657756180147789
544,5,8.613319,7.147125999999999,14077,3559,44377,7365,0.34896353833590854,0.4788081747620361
545,6,10.130603,7.130657000000001,14077,3559,15388,3113,0.20293635178405026,0.4802183657351995
546,7,8.243708,7.000265,14077,3559,49856,8449,0.382557260748125,0.4913489149622878
547,8,7.558741,6.834206,14077,3559,10051,2410,0.44323631363335003,0.5054365454307471
548,9,8.524832,6.7792580000000005,14077,3559,36235,6626,0.357064651369234,0.5100767901912217
549,10,9.929258,6.773451,14077,3559,32657,8852,0.2232503517889132,0.5105665668973646
550,11,10.957097000000001,6.766519000000001,14077,3559,33572,4188,0.11476631362030378,0.5111510759966391
551,12,8.648121000000002,6.755984,14077,3559,8582,4510,0.3457668889797768,0.5120390732496954
552,13,9.618686,6.717401,14077,3559,23582,3175,0.2539337381603919,0.5152879710303461
553,14,7.346908,6.712283,14077,3559,1876,697,0.46162225465385504,0.5157185491290235
554,15,11.466308,6.705394,14077,3559,30222,6000,0.053564541675815924,0.5162979795152866
555,1,11.846888,11.846888,27909,6006,8227,2350,0.0912850440661531,0.0912850440661531
556,2,12.102885,11.766786999999999,27909,6006,5106,2381,0.06271471771328813,0.0998893813279094
557,3,11.639897,11.766786999999999,27909,6006,3194,1752,0.11326931882671441,0.0998893813279094
558,4,12.589698,11.232728,27909,6006,26648,4462,0.0,0.15459231454843542
559,5,11.857842999999999,10.874908,27909,6006,12055,2505,0.0900976653151838,0.1893919743093016
560,6,12.083418,10.336142,27909,6006,38609,7314,0.06495808891987367,0.23985114083346823
561,7,12.891339,10.305937,27909,6006,26850,4085,0.0,0.24262256158412748
562,8,10.835396000000001,10.305658,27909,6006,2031,1313,0.19316509849016936,0.2426481350386276
563,9,10.179242,10.014641000000001,27909,6006,4900,1688,0.25418805059917204,0.26907735507701197
564,10,13.236791,9.999774,27909,6006,30236,3918,0.0,0.27041489871201696
565,11,11.779617,9.959755,27909,6006,11957,2458,0.09852000346023794,0.2740094778003673
566,12,7.581065,7.212680000000001,27909,6006,29300,6817,0.47555635137450347,0.5050367530416623
567,13,11.397494,7.20167,27909,6006,14007,3798,0.13812740687352865,0.5059117055329402
568,14,12.595880000000001,7.194603,27909,6006,27902,3229,0.0,0.5064731272523137
569,15,12.980255,7.193833000000001,27909,6006,12499,3091,0.0,0.5065342894186957
570,1,9.023885,9.023885,37814,7573,6702,2041,0.3737308711837253,0.3737308711837253
571,2,7.874733999999999,7.308592,37814,7573,28614,5635,0.46625978525455475,0.5104236411304665
572,3,11.025813000000001,7.2280679999999995,37814,7573,42659,4433,0.2004850972498504,0.5166347308400958
573,4,9.902721000000001,7.123311999999999,37814,7573,32406,6349,0.29992206537413135,0.5246893126587638
574,5,13.912181,7.122877000000001,37814,7573,18500,4406,0.0,0.5247226993395917
575,6,9.037807,7.085839,37814,7573,9843,3015,0.3725839079121266,0.5275635894399712
576,7,10.628203,7.084534,37814,7573,3759,1083,0.2364803054415125,0.5276636203073743
577,8,14.363543,7.083997999999999,37814,7573,22710,9581,0.0,0.5277047044962234
578,9,12.802484,7.0708009999999994,37814,7573,36301,7221,0.015442240416358072,0.5287160132218215
579,10,12.361078,7.068,37814,7573,22183,6012,0.06882429662506113,0.5289306002967873
580,11,13.796742000000002,7.068,37814,7573,15341,8804,0.0,0.5289306002967873
581,12,11.491017,7.056913000000001,37814,7573,22380,3577,0.15693803205958237,0.5297797847580152
582,13,12.610621,7.051375,37814,7573,36228,10804,0.04032158049856676,0.530203835985656
583,14,10.10568,7.044942999999999,37814,7573,6193,2146,0.2824297340736323,0.5306962417854906
584,15,13.996798000000002,7.040814999999999,37814,7573,49766,3834,0.0,0.5310122067858187
600,1,14.585571,14.585571,10319,6142,35537,4183,0.0,0.0
601,2,14.303118,14.480125,10319,6142,26633,4876,0.0,0.0
602,3,13.42521,13.997816,10319,6142,19929,3873,0.0,0.0
603,4,11.634952,13.260739000000001,10319,6142,7484,2648,0.11675412810987977,0.0
604,5,12.899543,13.137471,10319,6142,14075,3362,0.0,0.0
605,6,14.066683,13.093824,10319,6142,31414,6511,0.0,0.0
