,ID1,ID2,H1,H2,Hx1G2,Hx2G1,N1m2,N2m1,R2b1,R1b2,N1,N2,Nuniq1,Nuniq2,Ntweets1,Nfriends1,Nmentions1,Ntweets2,Nfriends2,Nmentions2,KL12,KL21,Pi1,Pi2,Pix1G2,Pix2G1
2309,07624617c0fef638807377f45083a71db8872bb02d17a85c66b624e5793992bd,79fa306735d93dd153461057fe7a764490abd40c7b730eba83e61830e0cce21d,5.538246,4.892833,9.946955,6.689269,189,1,2,278,30842,17407,3650,2144,2392,270,2923,2154,435,854,4.408709000000001,1.796436,0.6133257919228502,0.6428057121021906,0.2243066037403124,0.4857987333809213
2310,07624617c0fef638807377f45083a71db8872bb02d17a85c66b624e5793992bd,233f71db924bff8da4ed5a59e25e81956450dd03e1c95419d6b6e66b58a8b437,5.538246,6.517737,6.968553,13.823481,111,0,3,0,30842,18353,3650,3734,2392,270,2923,2203,961,1208,1.430307,7.305743999999999,0.6133257919228502,0.5347075808735678,0.4956084953026437,0.0
2311,07624617c0fef638807377f45083a71db8872bb02d17a85c66b624e5793992bd,19921ebf94356d8786ad71110cc3d6ccbfda186e5d5bc046d6df492329e255f5,5.538246,5.477607,7.164799,8.117654,84,0,4,0,30842,23800,3650,3178,2392,270,2923,2392,332,1064,1.6265530000000004,2.640047,0.6133257919228502,0.6119729961188728,0.4789205826944614,0.38485528491977616
2312,07624617c0fef638807377f45083a71db8872bb02d17a85c66b624e5793992bd,17e0def79bae7e1c4af5d99e150f21e1b5acbe3525ba574939a33082f68c63ac,5.538246,6.124989,11.453507,7.323103999999999,46,0,6,0,30842,13827,3650,2414,2392,270,2923,1925,500,1004,5.915261,1.1981149999999987,0.6133257919228502,0.5434179739407099,0.0596470641147083,0.4362295468372721
2313,07624617c0fef638807377f45083a71db8872bb02d17a85c66b624e5793992bd,d662db9f8c45ea93aff8b56959118aafd4291b5819a15ab867cff8352d4a42fc,5.538246,6.369927,7.5920929999999975,8.002378,38,0,7,0,30842,11936,3650,2472,2392,270,2923,821,204,692,2.053847,1.6324510000000003,0.6133257919228502,0.5234169708613129,0.4421001912174128,0.3746539931773036
2314,07624617c0fef638807377f45083a71db8872bb02d17a85c66b624e5793992bd,435cadff971494be48c48ad35c811414f46bd1f0c5839f5f372ef67b35e4489f,5.538246,6.49199,7.385817999999999,8.702052,34,0,8,0,30842,32311,3650,4756,2392,270,2923,2908,811,2080,1.8475719999999995,2.2100619999999997,0.6133257919228502,0.549811086104309,0.4599598834471002,0.3651203725002125
2315,07624617c0fef638807377f45083a71db8872bb02d17a85c66b624e5793992bd,08b1b31a3e382ad669dd80537d8330863a19c9ca076d6b98b952195ed0b70d53,5.538246,5.8764410000000025,7.199789,10.903624,32,0,9,0,30842,9658,3650,1847,2392,270,2923,893,126,413,1.661543,5.027183,0.6133257919228502,0.5499028252799479,0.4759307318289562,0.0
2316,07624617c0fef638807377f45083a71db8872bb02d17a85c66b624e5793992bd,5c7b90a06fecee3131066883b212edf7d80e1c1a27235f5a5cd63d86392f7739,5.538246,5.7923550000000015,11.060189,7.3700259999999975,21,0,10,0,30842,20074,3650,3541,2392,270,2923,2950,328,917,5.521942999999999,1.5776709999999987,0.6133257919228502,0.5914493334126326,0.1067417526409352,0.4592818185339204
2317,07624617c0fef638807377f45083a71db8872bb02d17a85c66b624e5793992bd,d70fbc134e92ed07af137999faad7e1895bac618e27097ddb23d1db0e8c6e863,5.538246,6.428329,9.918876,7.084336,21,0,11,0,30842,23626,3650,3772,2392,270,2923,2551,550,917,4.380629999999999,0.6560070000000007,0.6133257919228502,0.5426556523668938,0.2270991962196303,0.48784615718493396
2318,07624617c0fef638807377f45083a71db8872bb02d17a85c66b624e5793992bd,ef53114c8a4f1d3021e1e3c904e32fa7a9b0d10b74770c5134e0cbd668e5176b,5.538246,6.532074,7.209803999999999,11.567682000000001,15,0,12,0,30842,37920,3650,5804,2392,270,2923,3004,1052,3087,1.6715579999999992,5.035608000000002,0.6133257919228502,0.5567798774778389,0.4750741487353584,0.11624588380480436
2319,07624617c0fef638807377f45083a71db8872bb02d17a85c66b624e5793992bd,afeea97b94acbf0b9018972df7c19e2ebb7470d2aee0bcb9a6cb23296643926b,5.538246,5.068452,11.736235,6.61483,14,4,13,20,30842,4807,3650,1076,2392,270,2923,965,60,999,6.1979890000000015,1.5463780000000007,0.6133257919228502,0.5934696922643324,0.020293013178191027,0.4414419748332321
2320,07624617c0fef638807377f45083a71db8872bb02d17a85c66b624e5793992bd,b12de04b3cb581c7d7c2b286cb512371dc90a2a9383e7140965f17ecf7292e13,5.538246,6.4027959999999995,7.158164,14.450891,13,0,14,0,30842,20156,3650,3488,2392,270,2923,1540,478,1610,1.6199180000000002,8.048095,0.6133257919228502,0.5404797252075816,0.4794870373485118,0.0
2321,78725f6eacc97bf355862cbfa64d3568231e1495c62c038d708723a8f38975c1,44176d4fd55d6ecc13ea366f7d05648587c3426939cf5a75f1050511ad62065e,7.340994999999999,6.4549410000000025,8.525532,7.964483,139,84,1,3,26554,22433,6891,5437,2130,255,1134,2056,257,1724,1.1845370000000006,1.5095419999999995,0.5026766815185612,0.5595540245987519,0.4078425427028787,0.4378238965485496
2323,78725f6eacc97bf355862cbfa64d3568231e1495c62c038d708723a8f38975c1,03d634ed0f4134d222866910235d51c0283023289909778390b7168157ab57b3,7.340994999999999,6.803122,7.8016570000000005,9.777830999999999,72,90,3,2,26554,36469,6891,7610,2130,255,1134,2715,297,1506,0.460662000000001,2.974708999999999,0.5026766815185612,0.5493720943463756,0.4662914343623337,0.3110092641853444
2324,78725f6eacc97bf355862cbfa64d3568231e1495c62c038d708723a8f38975c1,d540ac1651bb591a5cc0fb6620242d585a3c100a52378731628bf65eae9b3081,7.340994999999999,6.527668,8.096235,9.119933999999999,41,79,4,4,26554,15132,6891,4055,2130,255,1134,1835,138,1084,0.7552400000000006,2.5922659999999977,0.5026766815185612,0.5384335298073643,0.4427005019338603,0.313963378166906
2325,78725f6eacc97bf355862cbfa64d3568231e1495c62c038d708723a8f38975c1,4e7f1f45f8078b86a81649ea65a52e6d2da1005e946a099ff812d480b1b914b7,7.340994999999999,7.34008,9.085446000000001,8.423306,40,9,5,46,26554,35778,6891,7450,2130,255,1134,2407,432,2147,1.7444510000000015,1.0832259999999998,0.5026766815185612,0.5070894577844922,0.3614609639550757,0.4214989916613662
2327,78725f6eacc97bf355862cbfa64d3568231e1495c62c038d708723a8f38975c1,d02504962558704c042e4910e21e1c4a11f60d4aa47990857f9cf1cfd9d33158,7.340994999999999,6.253493,8.090504,11.30587,28,2,7,41,26554,10283,6891,2664,2130,255,1134,765,250,334,0.7495089999999998,5.052377000000001,0.5026766815185612,0.5379447369813021,0.4431619531067746,0.017679504468081364
2329,78725f6eacc97bf355862cbfa64d3568231e1495c62c038d708723a8f38975c1,6ba7ab34cdd18187354a4eb3ff75db712a895c4e39c524ddef2938dc1ce410e3,7.340994999999999,6.35339,7.993597999999999,10.460166000000001,14,5,9,95,26554,26066,6891,4915,2130,255,1134,3009,313,3290,0.6526029999999999,4.106776000000001,0.5026766815185612,0.5625184427662088,0.4509495691239031,0.20698547381470386
2330,78725f6eacc97bf355862cbfa64d3568231e1495c62c038d708723a8f38975c1,05a9f9c3305b27d258334a74f64f471bc2bcada4d98e28ea3aaaa095bdc251db,7.340994999999999,6.464786,7.809053,12.867333,13,1,10,264,26554,19660,6891,4427,2130,255,1134,1537,270,1056,0.4680580000000001,6.402547,0.5026766815185612,0.5482488924735479,0.4657022881745391,0.0
2331,78725f6eacc97bf355862cbfa64d3568231e1495c62c038d708723a8f38975c1,83d0b533c0117daa04be564e47f6003b3c52a55893e52c93a59c9475c0520c7a,7.340994999999999,7.012024,10.083778,7.748311,13,6,11,111,26554,39314,6891,6602,2130,255,1134,2930,443,3940,2.742783000000001,0.7362869999999999,0.5026766815185612,0.5260279503391635,0.27576878399412463,0.4679198441484901
2333,78725f6eacc97bf355862cbfa64d3568231e1495c62c038d708723a8f38975c1,cd3c7cd52c19aa82b5073e0743e4f94e64c7a974a05b4adc64b30ee754e2f525,7.340994999999999,6.393229,12.157799,8.032096000000001,12,0,13,0,26554,23928,6891,6158,2130,255,1134,2343,777,2630,4.816804000000001,1.6388670000000012,0.5026766815185612,0.5704179124021038,0.07724389277136137,0.4405536938362313
2334,78725f6eacc97bf355862cbfa64d3568231e1495c62c038d708723a8f38975c1,7382d7d66a476f55740f68fa2a2baeaed647a2db717c60f200ebaf95b5456166,7.340994999999999,5.569021,12.352397999999999,7.785597,11,0,14,0,26554,40310,6891,6569,2130,255,1134,3101,232,356,5.011403,2.216576,0.5026766815185612,0.6354737184532914,0.055449838869303325,0.4646255807802667
2335,78725f6eacc97bf355862cbfa64d3568231e1495c62c038d708723a8f38975c1,d833df2d13d7a4653c740de81ea39950c44a57da50a6095fdfdbe9cf82492e37,7.340994999999999,7.055667999999999,8.656353,9.786698,11,8,15,44,26554,15924,6891,4183,2130,255,1134,1610,336,1917,1.3153579999999998,2.7310300000000005,0.5026766815185612,0.4966157564175668,0.39710203343985423,0.2544983749539399
2336,254d9d6dca4a5f583008afae3edd548af27960fb116511a0a9504a78c63674ab,583f785c40eb58de15c6bd6ba87e072b7a2619d660c8ab6635577dc6d8ed651f,6.4634230000000015,7.165064,7.745933,11.0481,256,304,1,1,45208,43465,8147,8107,3068,160,1398,3028,600,2856,1.2825099999999994,3.883036,0.5781132003637381,0.5250685294170383,0.4806746290083291,0.2055993218471845
2338,254d9d6dca4a5f583008afae3edd548af27960fb116511a0a9504a78c63674ab,f1840d2e0bd6bbbc1500a4ea28066929c25887c9747e948df6dccb07d436c6b4,6.4634230000000015,6.802194,7.635169,10.480232,39,39,3,1,45208,4052,8147,1657,3068,160,1398,283,34,117,1.1717459999999995,3.678038000000001,0.5781132003637381,0.4569069109928864,0.4892575986157049,0.04449232071001495
2344,254d9d6dca4a5f583008afae3edd548af27960fb116511a0a9504a78c63674ab,80e44dff6294d44fe0cd52506045d6f3daf48501307838d73eab6fd90f2d60e7,6.4634230000000015,6.380432,11.24392,8.411363,9,0,10,0,45208,21065,8147,4367,3068,160,1398,2241,442,1956,4.780496999999999,2.0309310000000003,0.5781132003637381,0.5543395771503024,0.1882529062967725,0.3838410633833593
2347,254d9d6dca4a5f583008afae3edd548af27960fb116511a0a9504a78c63674ab,adb5c034c4778820a63d0c9954e840e0ff6fabc07a8e63e49b549d3943153de3,6.4634230000000015,5.991272,8.252763999999999,9.790569,5,0,13,0,45208,44712,8147,6347,3068,160,1398,2559,298,1102,1.7893409999999983,3.7992969999999993,0.5781132003637381,0.6024449065709896,0.4409705334823349,0.2941051589952783
2349,254d9d6dca4a5f583008afae3edd548af27960fb116511a0a9504a78c63674ab,6071850be828fb6880d4f20919dc43873cb1390cd336bd431f75a9fa56de39f1,6.4634230000000015,5.290422,5.587746,8.023924000000001,5,1,15,5,45208,110,8147,84,3068,160,1398,11,6,10,-0.8756770000000005,2.7335020000000005,0.5781132003637381,0.3102927526440145,0.6423148535291686,0.0
2351,a96d51de37fb2d4420a502f3e9d4feaa6938863d7cb42d443d3e6651b98c716d,4e996f4eb7af1a24d649a16687ba86d80c2eea0bcf2844d2ff55c7c81ace9ca7,6.385148,8.028162,9.742017,10.404132,91,158,2,2,5650,2884,2697,1761,1715,57,1725,1016,59,756,3.3568690000000005,2.3759700000000006,0.5272892297800076,0.3412569728673375,0.21029342133194812,0.06835820839272208
2353,a96d51de37fb2d4420a502f3e9d4feaa6938863d7cb42d443d3e6651b98c716d,21567778f8416b871d8938dde109cef9d082939e390b8234224d5d0b59e013d6,6.385148,7.634473,10.478745,10.910898,53,49,4,6,5650,2522,2697,1402,1715,57,1725,911,25,961,4.093597,3.276425,0.5272892297800076,0.3597551897913289,0.12927618106906286,0.0
2354,a96d51de37fb2d4420a502f3e9d4feaa6938863d7cb42d443d3e6651b98c716d,6d245942adb705a9a12f5940559c66cd52fd801951fb2597b763b80bb9ce3a19,6.385148,5.854717,8.410646,9.110913,24,13,5,5,5650,951,2697,520,1715,57,1725,381,51,347,2.025498,3.256196,0.5272892297800076,0.4612784873819301,0.3434382226256644,0.0
2355,a96d51de37fb2d4420a502f3e9d4feaa6938863d7cb42d443d3e6651b98c716d,a2f5ec2dd6689f30f72490a7a773b0ea4fd632ba66fb26729c3ea4a0a25e6f85,6.385148,5.206102,6.7948509999999995,9.308583,23,23,6,1,5650,118,2697,86,1715,57,1725,23,1,23,0.4097029999999995,4.102481000000001,0.5272892297800076,0.3305782081330253,0.4915100507580412,0.0
2356,a96d51de37fb2d4420a502f3e9d4feaa6938863d7cb42d443d3e6651b98c716d,94847f53a53fb5f182660e3f1f7712eef6958ffcfe980e415a050d0aafb113de,6.385148,7.17088,7.481944,9.910055,16,14,7,3,5650,648,2697,484,1715,57,1725,156,24,117,1.0967960000000003,2.7391749999999995,0.5272892297800076,0.2936815087980101,0.4299941548892021,0.0
2357,a96d51de37fb2d4420a502f3e9d4feaa6938863d7cb42d443d3e6651b98c716d,e20f31a8c6b1b56b1836f6283717d65c635f7312f808f94a2c14ff66341d385b,6.385148,6.527561,9.556579,10.866753,8,10,8,6,5650,830,2697,493,1715,57,1725,304,10,267,3.1714309999999992,4.339191999999999,0.5272892297800076,0.3769417314798607,0.22967032710722096,0.0
2358,a96d51de37fb2d4420a502f3e9d4feaa6938863d7cb42d443d3e6651b98c716d,77bfe93bdd5d3957bf50096c13bc8283ce665864fa0b6395a85c292ad6aa110d,6.385148,4.95485,5.4295230000000005,11.719914,6,1,9,5,5650,63,2697,50,1715,57,1725,23,8,19,-0.9556249999999996,6.765063999999999,0.5272892297800076,0.26648485108458114,0.6083344881587294,0.0
2359,a96d51de37fb2d4420a502f3e9d4feaa6938863d7cb42d443d3e6651b98c716d,f9b3f4286e9ec7ffdb18dc133ccf7b05bb2cadd89e492658dc0c6c35212bf6e4,6.385148,6.624132,9.408186,10.503067,4,3,10,18,5650,1414,2697,740,1715,57,1725,432,31,429,3.023038000000001,3.878935,0.5272892297800076,0.4071912380372469,0.244949585092918,0.0
2360,a96d51de37fb2d4420a502f3e9d4feaa6938863d7cb42d443d3e6651b98c716d,e3a20e7420e976bcc875b67052945ee0d2fbe589e420823a56ff7b9fa166f7b0,6.385148,3.72093,4.658641,7.9769820000000005,4,3,11,2,5650,32,2697,22,1715,57,1725,14,3,13,-1.7265069999999998,4.256052,0.5272892297800076,0.3691446534556615,0.6713817283843109,0.0
2361,a96d51de37fb2d4420a502f3e9d4feaa6938863d7cb42d443d3e6651b98c716d,06521d8149e0f766ba98a49ce59afaa2ef3811bd277e1631f5e4b5eee1d06e50,6.385148,6.6219589999999995,7.827822999999999,10.725853,4,5,12,5,5650,253,2697,203,1715,57,1725,79,12,51,1.4426749999999997,4.103894000000001,0.5272892297800076,0.23888529804397976,0.3982501507216832,0.0
2362,a96d51de37fb2d4420a502f3e9d4feaa6938863d7cb42d443d3e6651b98c716d,b0fe3c2e03a4ba733dc32bb570fd022fd00f54abb111d82ad94e9f8785773854,6.385148,5.661487999999999,6.789049,10.290076,3,2,13,8,5650,213,2697,146,1715,57,1725,89,15,72,0.4039010000000003,4.628588,0.5272892297800076,0.34033269420149365,0.4920212815364948,0.0
2364,a96d51de37fb2d4420a502f3e9d4feaa6938863d7cb42d443d3e6651b98c716d,ff054db12831afe5583cf6c6b939139fb2c7d931e275bd97644e9619e13b7fa6,6.385148,5.7580849999999995,9.738383,10.705998,2,2,15,14,5650,950,2697,701,1715,57,1725,255,74,133,3.3532350000000006,4.947913,0.5272892297800076,0.4965598491542316,0.2106763767808153,0.0
2365,37ae9bb3f0873c39cf81e2e8b7896f45b4b33555417ea9b4391a55c39659584b,bb498bc49b366b189e52bc70340812b212d69fc33c13619e72991d157e1c484e,6.651357000000001,6.754060000000001,11.466939,7.1283389999999995,74,0,1,0,19932,31384,3834,5779,1704,118,819,3136,382,2358,4.815581999999999,0.3742789999999987,0.5251130024226449,0.5391859930136402,0.06630354855989791,0.5095687139095297
2366,37ae9bb3f0873c39cf81e2e8b7896f45b4b33555417ea9b4391a55c39659584b,b2c31e6307389b7ce334ec33538fcc52306299e890b92c41435e70767bc71e67,6.651357000000001,6.3341410000000025,6.823639,10.217566,26,0,2,0,19932,21472,3834,3486,1704,118,819,1810,182,2030,0.17228199999999916,3.883424999999999,0.5251130024226449,0.5461609630012751,0.5107655349206071,0.1915625622507006
2368,37ae9bb3f0873c39cf81e2e8b7896f45b4b33555417ea9b4391a55c39659584b,35af416f2eb69a5b59d924956034fe3503753ba08f0fca80c19339b41c21b1fc,6.651357000000001,7.075850999999999,9.889814,7.526831,15,0,4,0,19932,12752,3834,3553,1704,118,819,978,223,702,3.2384569999999986,0.4509800000000004,0.5251130024226449,0.4847970368246594,0.23534987203374816,0.4458994153316384
2369,37ae9bb3f0873c39cf81e2e8b7896f45b4b33555417ea9b4391a55c39659584b,e29ecf19a54f38f6e275dcb0754ea10c20e4d0276d98dc094d15f1a7cd09f588,6.651357000000001,6.779101,6.942498,11.177980999999999,12,0,5,0,19932,28150,3834,5450,1704,118,819,3218,180,1329,0.2911409999999988,4.398879999999999,0.5251130024226449,0.5341148758004662,0.5008088915112683,0.14816834931889444
2371,37ae9bb3f0873c39cf81e2e8b7896f45b4b33555417ea9b4391a55c39659584b,bfe909ab9e62b03dd4edfc7a398acd6d3adc906133ccac8d6dcd95074f206b94,6.651357000000001,6.109207,11.397924,7.206842999999999,10,0,7,0,19932,31220,3834,4692,1704,118,819,2794,260,1289,4.746566999999999,1.0976359999999996,0.5251130024226449,0.5795602229911667,0.0747374005862769,0.4910431725598251
2378,37ae9bb3f0873c39cf81e2e8b7896f45b4b33555417ea9b4391a55c39659584b,bff7ef03d6029d7176f87fd6ad0f833c0cd814366a1f3bd177bc6339a7588ec1,6.651357000000001,6.899659,7.069614,11.937974,6,0,14,0,19932,34778,3834,6560,1704,118,819,3167,475,3531,0.4182569999999988,5.038315000000001,0.5251130024226449,0.5344300800631924,0.4901071310740308,0.09390625808018103
2380,f9cc4bb47bd4a109c9c31e2b0275d35a213a38a1c578ea0ead2578b4240bf057,63fcdce23f97f7c1fa04963519055401b786130d2db0057c1b9b52d2a6627a6b,7.0862039999999995,6.581622,9.977642,7.076449,187,0,1,0,30097,39366,6220,5205,2731,361,2075,2710,548,2205,2.891438,0.4948269999999999,0.5169963367956057,0.5473537142033904,0.27568663279648115,0.5077825596969556
2381,f9cc4bb47bd4a109c9c31e2b0275d35a213a38a1c578ea0ead2578b4240bf057,cb48a32d7a3c5421cea9ddb5795cd46bbe392140b9ed0fb9d277766acf35e600,7.0862039999999995,5.286983,7.517622,12.529214999999999,48,0,2,0,30097,19033,6220,3836,2731,361,2075,1935,77,508,0.4314180000000008,7.242231999999999,0.5169963367956057,0.6354015242767224,0.4827616173454871,0.0
2382,f9cc4bb47bd4a109c9c31e2b0275d35a213a38a1c578ea0ead2578b4240bf057,b2060fdfbbf5fb42911bcae8f4bbe07f3508ebab14aaba86ece7ed839ee6ecc8,7.0862039999999995,6.629473,8.444141,7.843724000000001,41,0,3,0,30097,29463,6220,4883,2731,361,2075,3012,362,3685,1.3579370000000006,1.2142510000000009,0.5169963367956057,0.540192506074762,0.4073333380532352,0.4406455918267859
2384,f9cc4bb47bd4a109c9c31e2b0275d35a213a38a1c578ea0ead2578b4240bf057,2cf51b5f146b24450123c279e81f70c89999a7ace1e8a22e55f052156a1575d3,7.0862039999999995,7.028989999999999,12.401203,7.18554,30,0,5,0,30097,48017,6220,7608,2731,361,2075,2957,673,1615,5.314999000000001,0.1565500000000002,0.5169963367956057,0.5321551942360142,0.03230031975219288,0.5201536811397118
2385,f9cc4bb47bd4a109c9c31e2b0275d35a213a38a1c578ea0ead2578b4240bf057,7f7b560614a056330a1bf2402a13eee764487f0835ef80a1588b085f75af2cd5,7.0862039999999995,6.845319,7.75824,7.769335000000001,27,0,6,0,30097,1398,6220,740,2731,361,2075,130,23,72,0.6720360000000003,0.9240160000000008,0.5169963367956057,0.3823747397849225,0.4634302742528078,0.2735293717507517
2386,f9cc4bb47bd4a109c9c31e2b0275d35a213a38a1c578ea0ead2578b4240bf057,0a0650a5a867cb6e7528bbfc25c20e02e6089aedc51dceeea591737fd1708dbc,7.0862039999999995,7.0748630000000015,8.449502,8.796064999999999,20,0,7,0,30097,8949,6220,2907,2731,361,2075,993,84,976,1.3632980000000012,1.721201999999998,0.5169963367956057,0.4717723672122189,0.4068888153894339,0.3134195677439491
2389,f9cc4bb47bd4a109c9c31e2b0275d35a213a38a1c578ea0ead2578b4240bf057,1a4ae64b518357d7e18dd4b84303737ad9757504b184899e8cb1679d209cd451,7.0862039999999995,6.372975,7.7128809999999985,8.205456,13,0,10,0,30097,16287,6220,2929,2731,361,2075,1285,274,862,0.6266769999999999,1.832481,0.5169963367956057,0.5331462691850144,0.4670877685253608,0.3700099545739487
2393,f9cc4bb47bd4a109c9c31e2b0275d35a213a38a1c578ea0ead2578b4240bf057,4ebcc8fdf800f97318880f6c3734357e89a127557197507d3c4651d74574fb47,7.0862039999999995,7.223097,7.574012,10.696009,8,0,14,0,30097,35631,6220,7473,2731,361,2075,3035,630,3006,0.4878080000000002,3.4729120000000004,0.5169963367956057,0.5163030067204862,0.4782467704529355,0.22908338344108545
2394,f9cc4bb47bd4a109c9c31e2b0275d35a213a38a1c578ea0ead2578b4240bf057,2d1d3dfbde8662af2d73d48dc51e5022b28a66af52efc8e1b5fe9ba9f604a5af,7.0862039999999995,7.088755,11.853116,7.485997,7,0,15,0,30097,35745,6220,7502,2731,361,2075,2797,931,2370,4.7669120000000005,0.3972420000000003,0.5169963367956057,0.5268470052717208,0.09554078589879368,0.496146450223173
2395,4b44966819213a1033a1925cb463370905a0185a7c58e40180f22e839f4a81ba,79da1bb1375c5edf7226a24a609eba1acaa4cdf833f3bc6a16b55ca25fa4e9ab,5.49299,6.428113,7.179838,9.967708,25,26,1,5,8701,12175,2423,2821,1040,142,511,1360,141,678,1.6868480000000003,3.5395950000000003,0.5978642120533006,0.5262305184353763,0.4496372329819783,0.19187259839635867
2396,4b44966819213a1033a1925cb463370905a0185a7c58e40180f22e839f4a81ba,0ba7a6c7aad114156da87d7d7e1661c43c82d86be623fe635d6e5c74ac8cb7e9,5.49299,6.211003,10.326251,6.820968,22,9,2,26,8701,20083,2423,3279,1040,142,511,2115,114,1330,4.833260999999999,0.6099649999999999,0.5978642120533006,0.5531010316095722,0.1313766107592073,0.5015691063326279
2397,4b44966819213a1033a1925cb463370905a0185a7c58e40180f22e839f4a81ba,af38a92f3093b2b3f71f5907062431a3a80878c0425a2182e047ce85b87ef598,5.49299,6.466265,9.352903999999999,7.047917999999999,21,7,3,28,8701,19386,2423,3442,1040,142,511,2593,113,995,3.859913999999999,0.5816529999999993,0.5978642120533006,0.5344394788271785,0.2385421320129606,0.48516874245148905
2398,4b44966819213a1033a1925cb463370905a0185a7c58e40180f22e839f4a81ba,6debe1244bfe57fe0422cee4dfdd864f4a9321fb39ac5d84f32b359b8bc98c46,5.49299,6.839463,6.510681,9.456435,18,1,4,177,8701,22067,2423,4637,1040,142,511,2686,217,901,1.017691,2.6169720000000005,0.5978642120533006,0.5204181795728055,0.509787786828222,0.29542263232640464
2399,4b44966819213a1033a1925cb463370905a0185a7c58e40180f22e839f4a81ba,5cd7a6a772b0e930e40332a625244443a6467e7895fb39518ceb55e89416afcf,5.49299,6.509863,7.289561999999999,11.102598,18,11,5,25,8701,15543,2423,2754,1040,142,511,1991,148,1177,1.7965719999999994,4.592735,0.5978642120533006,0.5177323643776961,0.4395901980813309,0.05540736978919469
